Event	ID	Name			Wwise Object Path	Notes
	328487306	Player_stopwallrunning			\Default Work Unit\Movement\Player_stopwallrunning	
	332624362	Bullet_Flight			\Default Work Unit\Combat\Bullet_Flight	
	405241043	Play_FS_Metal			\Default Work Unit\Movement\Footsteps\Play_FS_Metal	
	444602164	Play_LightHum			\Default Work Unit\Ambience\Play_LightHum	
	501485854	Grunt_burst			\Default Work Unit\Combat\Grunt_burst	
	513644559	ComboOver			\Default Work Unit\Combat\ComboOver	
	857770058	Play_FS_Enemy			\Default Work Unit\Movement\Footsteps\Play_FS_Enemy	
	875847605	ComboTwo			\Default Work Unit\Combat\ComboTwo	
	909711491	Play_BillboardNoise			\Default Work Unit\Ambience\Play_BillboardNoise	
	991466503	ComboOne			\Default Work Unit\Combat\ComboOne	
	1010055213	Enemy_Hit			\Default Work Unit\Combat\Enemy_Hit	
	1305133589	Player_jump			\Default Work Unit\Movement\Player_jump	
	1373464935	ComboThree			\Default Work Unit\Combat\ComboThree	
	1445849350	Kunai_Throw			\Default Work Unit\Combat\Kunai_Throw	
	1766533624	Play_ProjectileHitOther			\Default Work Unit\Combat\Play_ProjectileHitOther	
	1928192825	Play_FS_MetalWet			\Default Work Unit\Movement\Footsteps\Play_FS_MetalWet	
	2134301282	Player_wallrunning			\Default Work Unit\Movement\Player_wallrunning	
	2394582229	Player_dash			\Default Work Unit\Movement\Player_dash	
	2528951528	Smoke_Pop			\Default Work Unit\Combat\Smoke_Pop	
	2664284733	Smoke_Throw			\Default Work Unit\Combat\Smoke_Throw	
	2725920228	Katana_Swing			\Default Work Unit\Combat\Katana_Swing	
	2838936948	Play_Rain			\Default Work Unit\Ambience\Play_Rain	
	3009755888	Play_MainTheme			\Default Work Unit\Music\Play_MainTheme	
	3083087645	Player_Death			\Default Work Unit\Combat\Player_Death	
	3205957598	Play_WinningScreen			\Default Work Unit\Music\Play_WinningScreen	
	3629196698	Player_land			\Default Work Unit\Movement\Player_land	
	4079089048	Play_AmbienceWind			\Default Work Unit\Ambience\Play_AmbienceWind	

Game Parameter	ID	Name			Wwise Object Path	Notes
	2828409398	DopplerParam			\Default Work Unit\DopplerParam	

Effect plug-ins	ID	Name	Type				Notes
	233280696	FS_player_metalWet	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_player_metalWet_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\FS_MetalWet\FS_player_metalWet		33846
	248514043	FS_Enemy1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_Enemy1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\FS_Enemy\FS_Enemy1		21096
	290099863	Bleed22	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Bleed22_36E054E0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Bleed\Bleed22		50960
	326487538	DropAfterJumpFall2	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\DropAfterJumpFall2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\JumpFall_Land\DropAfterJumpFall2		19622
	397544805	DropAfterJumpFall	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\DropAfterJumpFall_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\JumpFall_Land\DropAfterJumpFall		24096
	401856473	ComboTwo	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\ComboTwo_3E437D68.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Combo\ComboSounds\ComboTwo		92370
	411126953	ComboThree	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\ComboThree_91D231E5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Combo\ComboSounds\ComboThree		88904
	465842787	AmbienceWind	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Ambience Pimped_C18E9BBE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\AmbienceWind		10203552
	482327575	DropAfterJumpFall1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\DropAfterJumpFall1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\JumpFall_Land\DropAfterJumpFall1		24096
	489933768	LightHum	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\BRS_Hum_Light_60_Watt_Thin_2_98172790.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Lights&Billboards\LightHum		3564004
	491065857	FS_Enemy	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_Enemy_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\FS_Enemy\FS_Enemy		21096
	491182039	Smoke_Throw	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Smoke_Throw_473F68FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Smokebomb\Smoke_Throw		71138
	497480755	DeathEnemy5	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\DeathEnemy5_680ACE7A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Grunt_Pain\DeathEnemy5		92238
	576626224	ProjectileHitOther1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\ProjectileHitOther1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Projectile\ProjectileHitOther\ProjectileHitOther1		48096
	599743113	kunai	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\kunai_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Kunai\Kunai_Throw\kunai		27096
	610813553	Player_death2	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Player_death2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Player_death\Player_death2		192096
	635522304	jump2	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\jump2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Jump\jump2		22842
	650916587	DeathEnemy6	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\DeathEnemy6_CA454A26.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Grunt_Pain\DeathEnemy6		115106
	658006621	FS_player_metalWet3	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_player_metalWet3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\FS_MetalWet\FS_player_metalWet3		19596
	662879814	FS_Enemy2	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_Enemy2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\FS_Enemy\FS_Enemy2		21096
	663770453	Bullet_Flight	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Bullet_Flight2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Projectile\Bullet_Flight		1176096
	675877473	Katana_Swing no3	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Katana_Swing no3_3C6556A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Katana\Katana_Swing\Katana_Swing no3		33620
	743429803	FS_player_metalWet1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_player_metalWet1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\FS_MetalWet\FS_player_metalWet1		18846
	782221668	Bleed33	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Bleed33_C6BF1477.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Bleed\Bleed33		59462
	808142375	kunai1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\kunai1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Kunai\Kunai_Throw\kunai1		27096
	834220296	Katana_Swing no3 1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Katana_Swing no3 1_6543591D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Katana\Katana_Swing\Katana_Swing no3 1		33996
	864099427	ComboOne	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\ComboOne_A3638A82.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Combo\ComboSounds\ComboOne		74624
	885646893	jump1	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\jump1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Jump\jump1		24096
	914882142	Smokebomb	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Smokebomb_BC02CF42.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Smokebomb\Smokebomb		1290322
	952022165	Katana_Swing	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Katana_Swing_B9FC8756.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Katana\Katana_Swing\Katana_Swing		31006
	955289616	FS_player_metal	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_player_metal_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\FS_Metal\FS_player_metal		16128
	961857935	DeathEnemy2	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\DeathEnemy2_33CD2048.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Grunt_Pain\DeathEnemy2		87290
	988550002	FS_player_metalWet2	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\FS_player_metalWet2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\FS_MetalWet\FS_player_metalWet2		18096
	996908741	Player_death	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Player_death_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Player_death\Player_death		192096
	1034309048	Rain (secret onion)	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\Rain3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Rain (secret onion)		8064096
	1044589429	Dash	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\dash_BE17CF0A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Dash		78096
	1054928639	ProjectileHitOther	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\ProjectileHitOther_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Projectile\ProjectileHitOther\ProjectileHitOther		48096

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	642047943	MainTheme	C:\Users\Neico\Documents\GitHub\Infiltrator\Infiltrator_WwiseProject\.cache\Windows\SFX\CyberPsycho (Beat)_56D96038.wem	642047943.wem	\Actor-Mixer Hierarchy\Default Work Unit\Music\MainTheme	

